pickup_date,total_trips,total_revenue,total_distance_miles,median_duration_minutes,p95_duration_minutes,median_speed_mph,avg_passengers,most_pickedup_place,most_visited_place,index_trips_100
2023-05-14,91285,2482669.04,328441.66,11.433333333333334,43.71666666666667,10.999877779135787,1.4723558087308977,JFK Airport,Upper East Side South,108.62
2023-05-15,84854,2307007.99,274461.64,12.3,41.13333333333333,9.336279967712027,1.3332311971150446,Upper East Side South,Upper East Side South,100.97
2023-05-16,99378,2693023.52,292231.88,13.583333333333334,40.78583333333324,8.31480863373674,1.335064098693876,Upper East Side South,Upper East Side South,118.25
2023-05-17,105055,2873301.05,311429.84,13.8,42.88833333333314,8.336778921254492,1.332977963923659,Upper East Side South,Upper East Side South,125.01
2023-05-18,106433,2957353.98,323161.28,14.0,44.86666666666667,8.288787684420077,1.3429951236928397,Upper East Side South,Upper East Side North,126.65
2023-05-19,100555,2669917.32,303857.45,12.533333333333333,41.333333333333336,8.904719501335709,1.3890905474615882,Upper East Side South,Upper East Side South,119.65
2023-05-20,102300,2752685.39,326459.47,12.783333333333333,42.916666666666664,9.49372768425231,1.4430596285434996,East Village,Upper East Side North,121.73
2023-05-21,84509,2432811.31,317453.62,12.466666666666667,45.983333333333334,10.637498842800824,1.4414322734856642,JFK Airport,Upper East Side North,100.56
2023-05-22,81113,2164692.01,260578.36,11.783333333333333,39.3,9.664312780114065,1.345172783647504,Upper East Side South,Upper East Side North,96.52
2023-05-23,92679,2442023.07,271710.25,12.833333333333334,37.833333333333336,8.812028163223447,1.3269996439322824,Upper East Side South,Upper East Side North,110.28
2023-05-24,99649,2626360.12,289217.44,12.883333333333333,39.05999999999985,8.58914746694838,1.325632971730775,Upper East Side South,Upper East Side South,118.58
2023-05-25,92855,2513587.72,285709.57,12.983333333333333,43.35500000000005,8.689583258621308,1.3438802433902322,Upper East Side South,Upper East Side North,110.49
2023-05-26,80428,2143364.57,260109.45,12.016666666666667,39.63333333333333,9.717963836113352,1.4134256726513155,Upper East Side South,Upper East Side North,95.7
2023-05-27,80041,2112180.05,269234.06,11.766666666666667,37.71666666666667,10.904653265951733,1.5167976412088804,JFK Airport,Times Sq/Theatre District,95.24
2023-05-28,69653,1900131.06,255073.44,11.733333333333333,38.3,11.515280363474462,1.5281466699208937,JFK Airport,Times Sq/Theatre District,82.88
2023-05-29,61170,1724824.56,247269.35,10.65,38.9591666666666,12.371793452384175,1.4756743501716527,JFK Airport,Upper East Side North,72.79
2023-05-30,79364,2133422.43,250913.3,12.433333333333334,41.380833333333186,9.022474985188103,1.3433924701375939,Upper East Side South,Upper East Side North,94.44
2023-05-31,91419,2423532.53,267311.89,13.183333333333334,39.56666666666667,8.527866835328922,1.3355320010063554,Upper East Side South,Upper East Side North,108.78
2023-06-01,97769,2645015.45,287010.48,13.7,42.4,8.203960530471784,1.3387065429737441,Upper East Side South,Upper East Side North,116.34
2023-06-02,93540,2432250.82,273321.22,12.4,40.21750000000005,8.73468287611755,1.3707184092366902,Upper East Side South,Upper East Side North,111.31
2023-06-03,100727,2619067.55,318594.59,12.25,36.93333333333333,9.86285156956324,1.461425437072483,Upper East Side South,Upper East Side North,119.86
2023-06-04,82488,2347859.28,307753.04,12.333333333333334,43.75,10.620579787231934,1.44787120550868,JFK Airport,Upper East Side North,98.16
2023-06-05,80486,2144739.98,256463.05,11.966666666666667,38.86666666666667,9.431122474565113,1.343674676341227,Upper East Side South,Upper East Side North,95.77
2023-06-06,96338,2552065.29,276750.89,13.116666666666667,38.81666666666667,8.45215050708933,1.3260188087774294,Upper East Side South,Upper East Side North,114.64
2023-06-07,99076,2628759.88,282760.89,13.1,40.05,8.321920797341752,1.3241148209455367,Upper East Side South,Upper East Side South,117.89
2023-06-08,94803,2497771.41,278855.31,12.633333333333333,36.4,8.861505742132646,1.3513390926447475,Upper East Side South,Upper East Side North,112.81
2023-06-09,90490,2382081.72,274587.26,12.2,39.733333333333334,9.144857439889382,1.3872803624709913,Upper East Side South,Upper East Side North,107.68
2023-06-10,95764,2490239.2399999998,302037.78,11.933333333333334,38.63333333333333,10.164562382648715,1.460715926653022,Upper East Side South,Upper East Side North,113.95
2023-06-11,79250,2256723.17,303973.37,11.783333333333333,43.96666666666667,11.10028201768519,1.4493627760252366,JFK Airport,Upper East Side North,94.3
2023-06-12,83883,2602524.0100000002,263109.03,11.833333333333334,40.416666666666664,9.267244153269921,1.3407007379325966,Upper East Side South,Upper East Side North,99.82
2023-06-13,93050,2458087.42,271681.43,12.9,38.2,8.680164474574623,1.3326598602901665,Upper East Side South,Upper East Side North,110.72
2023-06-14,97389,2562699.54,276943.22,12.966666666666667,39.61666666666667,8.540311787277702,1.3310230108123093,Upper East Side South,Upper East Side North,115.89
2023-06-15,100683,2704300.6,303709.82,13.016666666666667,40.564999999999905,8.717926364291374,1.3445070170733888,Upper East Side South,Upper East Side South,119.81
2023-06-16,87619,2340159.71,274180.91,12.4,42.08499999999986,9.126668011253969,1.3807735765073785,Upper East Side South,Upper East Side North,104.26
2023-06-17,90210,2349633.48,290109.15,11.866666666666667,37.63333333333333,10.231690732744685,1.4745150205077042,JFK Airport,Times Sq/Theatre District,107.34
2023-06-18,75760,2068419.49,281228.64,11.133333333333333,41.21666666666667,11.6537565097377,1.4863912354804647,JFK Airport,Times Sq/Theatre District,90.15
2023-06-19,65470,1775452.79,230606.58,10.866666666666667,43.09249999999993,10.771551764865213,1.4169848785703376,JFK Airport,Upper East Side South,77.91
2023-06-20,85253,2313060.29,257088.17,13.266666666666667,41.88333333333333,8.727114052471773,1.3417475044866456,Upper East Side South,Upper East Side South,101.45
2023-06-21,92116,2468856.19,271562.67,13.2,40.05,8.695589162415638,1.343186851361327,Upper East Side South,Upper East Side South,109.61
2023-06-22,96095,2550925.17,285414.26,12.9,39.583333333333336,8.837957521830164,1.3417867735053852,Midtown Center,Midtown Center,114.35
2023-06-23,89528,2366684.99,275406.45,12.233333333333333,40.016666666666666,9.226196265656895,1.3989366455187204,Midtown Center,Upper East Side North,106.53
2023-06-24,91924,2438736.19,297328.46,12.116666666666667,39.166666666666664,10.159223971059145,1.4733801836299552,JFK Airport,Clinton East,109.38
2023-06-25,76585,2191191.42,288902.73,12.05,43.11666666666667,10.962946721560412,1.4550107723444539,JFK Airport,Clinton East,91.13
2023-06-26,78183,2125306.82,257499.54,12.083333333333334,41.25,9.449787379783956,1.3625852167350958,JFK Airport,Midtown Center,93.03
2023-06-27,87128,2347725.15,270970.62,12.516666666666667,40.527499999999904,9.106264203315481,1.3407056285005967,Upper East Side South,Midtown Center,103.68
2023-06-28,82180,2193561.56,258753.05,11.983333333333333,39.3,9.648877549740128,1.3254441469944025,Upper East Side South,Midtown Center,97.79
2023-06-29,81708,2283686.12,264677.3,13.05,46.82749999999991,9.046223981416295,1.3445562246046898,Upper East Side South,Midtown Center,97.23
2023-06-30,74303,1992531.68,244979.55,11.75,41.766666666666666,9.805634812329515,1.3982611738422406,JFK Airport,Midtown Center,88.42
2023-07-01,68290,1806859.24,235569.89,11.316666666666666,38.13333333333333,11.03059457969609,1.503221555132523,JFK Airport,Times Sq/Theatre District,81.26
2023-07-02,56859,1509516.81,201626.21,10.966666666666667,35.766666666666666,11.452766458155622,1.5319650363179091,JFK Airport,Times Sq/Theatre District,67.66
2023-07-03,50223,1312416.21,172065.7,10.333333333333334,34.88333333333333,11.270643509545792,1.4869083885869023,JFK Airport,Times Sq/Theatre District,59.76
2023-07-04,46838,1281270.11,178705.23,10.383333333333333,38.06666666666667,11.844653159424446,1.5271574362696956,JFK Airport,Murray Hill,55.73
2023-07-05,66684,1745554.43,214053.74,11.35,38.86416666666664,9.94235198671024,1.4029452342390978,JFK Airport,Midtown Center,79.35
2023-07-06,74070,1944361.78,222985.86,12.35,38.983333333333334,9.023292878304689,1.389901444579452,Midtown Center,Midtown Center,88.14
2023-07-07,71414,1858649.43,219866.14,11.783333333333333,39.016666666666666,9.522719715549062,1.4175371775842271,Midtown Center,Midtown Center,84.98
2023-07-08,76604,2009560.79,253448.74,11.533333333333333,39.28333333333333,10.517133231648366,1.502506396532818,JFK Airport,Clinton East,91.15
2023-07-09,66208,1813841.71,243493.23,11.25,39.583333333333336,11.133814011698751,1.4848658772353793,JFK Airport,Clinton East,78.78
2023-07-10,68491,1831981.58,225552.13,11.6,38.891666666666666,9.835968826536133,1.3675519411309516,JFK Airport,Midtown Center,81.5
2023-07-11,81820,2163716.74,245722.61,12.583333333333334,38.9,8.963986347935398,1.3425934979222685,Midtown Center,Midtown Center,97.36
2023-07-12,88106,2310020.92,251448.55,12.8,37.8,8.80256385404865,1.351928359022087,Midtown Center,Midtown Center,104.84
2023-07-13,89731,2357998.75,258455.71,12.85,38.7,8.650409850787712,1.3501131158685404,Midtown Center,Midtown Center,106.77
